CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,City,State,Country
CUST02252,407,4,7179.629999999999,2,2,1,221,Hibernating,Rajkot,Gujarat,India
CUST02253,422,4,4517.09,2,2,1,221,Hibernating,Surat,Gujarat,India
CUST02254,474,2,4458.349999999999,2,1,1,211,Hibernating,Delhi,Delhi,India
CUST02255,625,2,7660.5599999999995,1,1,1,111,Lost,Bikaner,Rajasthan,India
CUST02256,459,5,12005.33,2,2,2,222,Hibernating,Rajkot,Gujarat,India
CUST02257,523,2,13673.07,1,1,2,112,Lost,Durgapur,West Bengal,India
CUST02258,16,14,46777.76,4,4,3,443,Loyal Customers,Thiruvananthapuram,Kerala,India
CUST02259,110,18,57664.939999999995,4,5,4,454,Champions,Agra,Uttar Pradesh,India
CUST02260,195,16,24849.3,3,4,3,343,Loyal Customers,Coimbatore,Tamil Nadu,India
CUST02261,344,10,45040.97,3,3,3,333,Loyal Customers,Kozhikode,Kerala,India
CUST02262,564,3,3978.9700000000003,1,1,1,111,Lost,Rajkot,Gujarat,India
CUST02263,479,2,3975.85,2,1,1,211,Hibernating,Udaipur,Rajasthan,India
CUST02264,131,11,26623.97,4,4,3,443,Loyal Customers,Thiruvananthapuram,Kerala,India
CUST02265,416,5,6371.209999999999,2,2,1,221,Hibernating,Warangal,Telangana,India
CUST02266,229,9,40377.990000000005,3,3,3,333,Loyal Customers,Lucknow,Uttar Pradesh,India
CUST02267,403,5,16206.58,2,2,2,222,Hibernating,Delhi,Delhi,India
CUST02268,396,6,34075.71,2,2,3,223,Hibernating,Udaipur,Rajasthan,India
CUST02269,1,15,66113.77,5,4,4,544,Champions,Ludhiana,Punjab,India
CUST02270,294,4,5688.33,3,2,1,321,Hibernating,Delhi,Delhi,India
CUST02271,1,26,156560.27,5,5,5,555,Champions,Hyderabad,Telangana,India
CUST02272,75,8,22235.000000000004,4,3,2,432,Need Attention,Faridabad,Haryana,India
CUST02273,4,12,24907.35,5,4,3,543,Loyal Customers,Faridabad,Haryana,India
CUST02274,384,8,29021.36,2,3,3,233,Hibernating,Vadodara,Gujarat,India
CUST02275,363,2,2573.73,2,1,1,211,Hibernating,Bengaluru,Karnataka,India
CUST02276,540,4,5123.4,1,2,1,121,Lost,Kochi,Kerala,India
CUST02277,647,5,14572.88,1,2,2,122,Lost,Mumbai,Maharashtra,India
CUST02278,453,7,21012.25,2,3,2,232,Hibernating,Pune,Maharashtra,India
CUST02279,377,5,114369.87,2,2,4,224,Hibernating,Faridabad,Haryana,India
CUST02280,11,26,120099.54,5,5,5,555,Champions,Udaipur,Rajasthan,India
CUST02281,179,11,91914.9,3,4,4,344,Loyal Customers,Durgapur,West Bengal,India
CUST02282,11,8,14775.730000000001,5,3,2,532,Need Attention,New Delhi,Delhi,India
CUST02283,193,12,71260.04000000001,3,4,4,344,Loyal Customers,Chennai,Tamil Nadu,India
CUST02284,2,43,324693.17,5,5,5,555,Champions,Chennai,Tamil Nadu,India
CUST02285,9,24,163192.38,5,5,5,555,Champions,Kochi,Kerala,India
CUST02286,143,13,32110.37,3,4,3,343,Loyal Customers,Kozhikode,Kerala,India
CUST02287,564,3,3271.45,1,1,1,111,Lost,Rajkot,Gujarat,India
CUST02288,70,12,39153.06,4,4,3,443,Loyal Customers,Hyderabad,Telangana,India
CUST02289,48,12,49817.729999999996,4,4,4,444,Champions,Mangalore,Karnataka,India
CUST02290,4,18,435259.71,5,5,5,555,Champions,Nashik,Maharashtra,India
CUST02291,516,8,29155.28,1,3,3,133,Hibernating,Madurai,Tamil Nadu,India
CUST02292,123,9,17171.34,4,3,2,432,Need Attention,Nagpur,Maharashtra,India
CUST02293,5,18,221287.57,5,5,5,555,Champions,Kozhikode,Kerala,India
CUST02294,200,2,13993.39,3,1,2,312,Hibernating,Udaipur,Rajasthan,India
CUST02295,15,38,415075.52,4,5,5,455,Champions,Warangal,Telangana,India
CUST02296,4,40,192917.78999999998,5,5,5,555,Champions,Panipat,Haryana,India
CUST02297,61,12,37070.41,4,4,3,443,Loyal Customers,Gurgaon,Haryana,India
CUST02298,24,44,251411.75,4,5,5,455,Champions,Warangal,Telangana,India
CUST02299,2,21,183090.8,5,5,5,555,Champions,Rajkot,Gujarat,India
CUST02300,51,15,69132.54,4,4,4,444,Champions,Udaipur,Rajasthan,India
CUST02301,291,1,21589.5,3,1,2,312,Hibernating,Hyderabad,Telangana,India
CUST02302,478,11,37794.48,2,4,3,243,Churned Best Customers,Gurgaon,Haryana,India
CUST02303,404,4,10264.27,2,2,2,222,Hibernating,Jodhpur,Rajasthan,India
CUST02304,62,15,29527.41,4,4,3,443,Loyal Customers,Chandigarh,Punjab,India
CUST02305,726,3,5897.75,1,1,1,111,Lost,Panipat,Haryana,India
CUST02306,43,13,30399.6,4,4,3,443,Loyal Customers,Rajkot,Gujarat,India
CUST02307,9,24,73477.09,5,5,4,554,Champions,Kozhikode,Kerala,India
CUST02308,522,6,10192.19,1,2,2,122,Lost,Mysuru,Karnataka,India
CUST02309,5,21,94682.11,5,5,4,554,Champions,Gurgaon,Haryana,India
CUST02310,287,10,37476.83,3,3,3,333,Loyal Customers,Mysuru,Karnataka,India
CUST02311,569,3,2681.3999999999996,1,1,1,111,Lost,Jaipur,Rajasthan,India
CUST02312,584,2,1865.78,1,1,1,111,Lost,Surat,Gujarat,India
CUST02313,84,8,10641.27,4,3,2,432,Need Attention,Mumbai,Maharashtra,India
CUST02314,274,7,16561.68,3,3,2,332,Need Attention,Durgapur,West Bengal,India
CUST02315,664,2,5182.660000000001,1,1,1,111,Lost,Lucknow,Uttar Pradesh,India
CUST02316,10,17,65883.43000000001,5,4,4,544,Champions,Hyderabad,Telangana,India
CUST02317,214,16,36314.5,3,4,3,343,Loyal Customers,New Delhi,Delhi,India
CUST02318,199,13,38915.65,3,4,3,343,Loyal Customers,Howrah,West Bengal,India
CUST02319,102,13,35457.3,4,4,3,443,Loyal Customers,Surat,Gujarat,India
CUST02320,280,13,47172.71,3,4,3,343,Loyal Customers,Kochi,Kerala,India
CUST02321,527,2,6994.82,1,1,1,111,Lost,Jaipur,Rajasthan,India
CUST02322,450,2,37445.49,2,1,3,213,Hibernating,Ludhiana,Punjab,India
CUST02323,371,5,13917.130000000001,2,2,2,222,Hibernating,Lucknow,Uttar Pradesh,India
CUST02324,35,16,78854.34,4,4,4,444,Champions,New Delhi,Delhi,India
CUST02325,607,1,1759.37,1,1,1,111,Lost,Faridabad,Haryana,India
CUST02326,422,4,4831.97,2,2,1,221,Hibernating,Jaipur,Rajasthan,India
CUST02327,330,4,18258.49,3,2,2,322,Need Attention,Howrah,West Bengal,India
CUST02328,2,28,237560.45,5,5,5,555,Champions,Salem,Tamil Nadu,India
CUST02329,391,6,23195.9,2,2,3,223,Hibernating,Salem,Tamil Nadu,India
CUST02330,10,24,129647.79,5,5,5,555,Champions,Kanpur,Uttar Pradesh,India
CUST02331,152,12,72484.92,3,4,4,344,Loyal Customers,Durgapur,West Bengal,India
CUST02332,1,22,48315.85,5,5,3,553,Loyal Customers,Kozhikode,Kerala,India
CUST02333,462,5,6863.2,2,2,1,221,Hibernating,Varanasi,Uttar Pradesh,India
CUST02334,649,5,27995.86,1,2,3,123,Lost,Warangal,Telangana,India
CUST02335,2,23,171964.96999999997,5,5,5,555,Champions,Agra,Uttar Pradesh,India
CUST02336,108,10,91307.65000000001,4,3,4,434,Loyal Customers,Bengaluru,Karnataka,India
CUST02337,69,16,103756.18,4,4,4,444,Champions,Delhi,Delhi,India
CUST02338,114,7,12376.68,4,3,2,432,Need Attention,Mangalore,Karnataka,India
CUST02339,1,28,149290.8,5,5,5,555,Champions,Pune,Maharashtra,India
CUST02340,157,7,28653.4,3,3,3,333,Loyal Customers,Kozhikode,Kerala,India
CUST02341,421,9,11803.38,2,3,2,232,Hibernating,Warangal,Telangana,India
CUST02342,8,16,91075.55,5,4,4,544,Champions,Panipat,Haryana,India
CUST02343,1,22,110528.67,5,5,4,554,Champions,Nagpur,Maharashtra,India
CUST02344,4,14,26297.92,5,4,3,543,Loyal Customers,Mangalore,Karnataka,India
CUST02345,198,1,8248.92,3,1,2,312,Hibernating,Salem,Tamil Nadu,India
CUST02346,435,7,33485.94,2,3,3,233,Hibernating,Hyderabad,Telangana,India
CUST02347,491,6,40694.05,1,2,3,123,Lost,Thane,Maharashtra,India
CUST02348,37,8,11522.95,4,3,2,432,Need Attention,Panipat,Haryana,India
CUST02349,631,2,39284.88,1,1,3,113,Lost,Agra,Uttar Pradesh,India
CUST02350,6,56,460319.95,5,5,5,555,Champions,Noida,Uttar Pradesh,India
CUST02351,449,5,27995.84,2,2,3,223,Hibernating,Durgapur,West Bengal,India
CUST02352,721,1,1823.62,1,1,1,111,Lost,Thane,Maharashtra,India
CUST02353,220,7,24686.34,3,3,3,333,Loyal Customers,Madurai,Tamil Nadu,India
CUST02354,635,2,3482.54,1,1,1,111,Lost,New Delhi,Delhi,India
CUST02355,438,7,18781.510000000002,2,3,2,232,Hibernating,Kozhikode,Kerala,India
CUST02356,19,17,515432.75,4,4,5,445,Champions,Mumbai,Maharashtra,India
CUST02357,604,2,16544.32,1,1,2,112,Lost,Chandigarh,Punjab,India
CUST02358,3,20,194162.04,5,5,5,555,Champions,Kolkata,West Bengal,India
CUST02359,446,3,8337.77,2,1,2,212,Hibernating,Panipat,Haryana,India
CUST02360,5,23,133515.29,5,5,5,555,Champions,Madurai,Tamil Nadu,India
CUST02361,2,51,177691.66,5,5,5,555,Champions,Kozhikode,Kerala,India
CUST02362,5,13,117287.17,5,4,4,544,Champions,Mangalore,Karnataka,India
CUST02363,89,9,19088.65,4,3,2,432,Need Attention,Chennai,Tamil Nadu,India
CUST02364,147,12,28152.42,3,4,3,343,Loyal Customers,Ludhiana,Punjab,India
CUST02365,364,5,15069.86,2,2,2,222,Hibernating,New Delhi,Delhi,India
CUST02366,3,60,621872.96,5,5,5,555,Champions,New Delhi,Delhi,India
CUST02367,4,23,93006.2,5,5,4,554,Champions,Mangalore,Karnataka,India
CUST02368,292,4,78325.73000000001,3,2,4,324,Need Attention,Delhi,Delhi,India
CUST02369,25,11,103608.19,4,4,4,444,Champions,Chandigarh,Punjab,India
CUST02370,458,6,21824.77,2,2,2,222,Hibernating,Rajkot,Gujarat,India
CUST02371,513,7,15772.49,1,3,2,132,Hibernating,Faridabad,Haryana,India
CUST02372,567,5,6463.459999999999,1,2,1,121,Lost,Mysuru,Karnataka,India
CUST02373,206,4,72148.89,3,2,4,324,Need Attention,Jodhpur,Rajasthan,India
CUST02374,101,11,39936.299999999996,4,4,3,443,Loyal Customers,New Delhi,Delhi,India
CUST02375,325,4,68057.14,3,2,4,324,Need Attention,Pune,Maharashtra,India
CUST02376,27,19,203802.04,4,5,5,455,Champions,Delhi,Delhi,India
CUST02377,30,19,78163.48,4,5,4,454,Champions,Durgapur,West Bengal,India
CUST02378,537,3,13621.59,1,1,2,112,Lost,Kanpur,Uttar Pradesh,India
CUST02379,260,9,31199.370000000003,3,3,3,333,Loyal Customers,Vadodara,Gujarat,India
CUST02380,519,3,46468.78999999999,1,1,3,113,Lost,Jaipur,Rajasthan,India
CUST02381,696,2,8461.83,1,1,2,112,Lost,Amritsar,Punjab,India
CUST02382,456,4,145279.77,2,2,5,225,Hibernating,Surat,Gujarat,India
CUST02383,722,5,32997.08,1,2,3,123,Lost,Jaipur,Rajasthan,India
CUST02384,15,15,59864.16,4,4,4,444,Champions,Kolkata,West Bengal,India
CUST02385,260,9,12711.44,3,3,2,332,Need Attention,Udaipur,Rajasthan,India
CUST02386,238,10,19258.77,3,3,2,332,Need Attention,Howrah,West Bengal,India
CUST02387,21,10,33010.520000000004,4,3,3,433,Loyal Customers,Ludhiana,Punjab,India
CUST02388,556,4,4808.47,1,2,1,121,Lost,Thiruvananthapuram,Kerala,India
CUST02389,371,6,44536.880000000005,2,2,3,223,Hibernating,Jodhpur,Rajasthan,India
CUST02390,417,6,45812.69,2,2,3,223,Hibernating,Chandigarh,Punjab,India
CUST02391,61,8,29312.620000000003,4,3,3,433,Loyal Customers,Hyderabad,Telangana,India
CUST02392,22,24,103085.08,4,5,4,454,Champions,Lucknow,Uttar Pradesh,India
CUST02393,84,12,44000.14,4,4,3,443,Loyal Customers,Ahmedabad,Gujarat,India
CUST02394,10,18,169085.59,5,5,5,555,Champions,Thane,Maharashtra,India
CUST02395,620,3,4256.93,1,1,1,111,Lost,Kochi,Kerala,India
CUST02396,76,12,22847.14,4,4,2,442,Need Attention,Chennai,Tamil Nadu,India
CUST02397,2,27,193160.28,5,5,5,555,Champions,Salem,Tamil Nadu,India
CUST02398,4,51,332842.18,5,5,5,555,Champions,New Delhi,Delhi,India
CUST02399,295,2,7793.650000000001,3,1,1,311,Hibernating,Coimbatore,Tamil Nadu,India
CUST02400,400,5,93484.69,2,2,4,224,Hibernating,Delhi,Delhi,India
CUST02401,36,14,67628.68000000001,4,4,4,444,Champions,Nashik,Maharashtra,India
CUST02402,1,20,80760.3,5,5,4,554,Champions,Hyderabad,Telangana,India
CUST02403,16,15,43628.28,4,4,3,443,Loyal Customers,Agra,Uttar Pradesh,India
CUST02404,64,7,129215.79000000001,4,3,5,435,Loyal Customers,New Delhi,Delhi,India
CUST02405,392,4,11436.0,2,2,2,222,Hibernating,Hubli,Karnataka,India
CUST02406,212,2,20309.95,3,1,2,312,Hibernating,Ahmedabad,Gujarat,India
CUST02407,66,11,25180.87,4,4,3,443,Loyal Customers,Hyderabad,Telangana,India
CUST02408,150,16,31718.940000000002,3,4,3,343,Loyal Customers,Kolkata,West Bengal,India
CUST02409,496,2,9215.66,1,1,2,112,Lost,Nagpur,Maharashtra,India
CUST02410,184,13,29826.09,3,4,3,343,Loyal Customers,Kolkata,West Bengal,India
CUST02411,471,7,9433.77,2,3,2,232,Hibernating,Rajkot,Gujarat,India
CUST02412,1,21,54837.71,5,5,4,554,Champions,Coimbatore,Tamil Nadu,India
CUST02413,38,6,24836.8,4,2,3,423,New Customers,Salem,Tamil Nadu,India
CUST02414,19,57,336599.94,4,5,5,455,Champions,Hyderabad,Telangana,India
CUST02415,494,4,23511.83,1,2,3,123,Lost,Howrah,West Bengal,India
CUST02416,500,2,14881.380000000001,1,1,2,112,Lost,Delhi,Delhi,India
CUST02417,14,9,55108.1,5,3,4,534,Loyal Customers,Kochi,Kerala,India
CUST02418,5,29,588034.89,5,5,5,555,Champions,Noida,Uttar Pradesh,India
CUST02419,3,55,399333.57,5,5,5,555,Champions,Kanpur,Uttar Pradesh,India
CUST02420,24,13,255824.27000000002,4,4,5,445,Champions,Warangal,Telangana,India
CUST02421,4,25,185003.21,5,5,5,555,Champions,Kanpur,Uttar Pradesh,India
CUST02422,8,42,116661.7,5,5,4,554,Champions,Kanpur,Uttar Pradesh,India
CUST02423,478,4,70602.73,2,2,4,224,Hibernating,Warangal,Telangana,India
CUST02424,45,17,50367.36,4,4,4,444,Champions,Udaipur,Rajasthan,India
CUST02425,80,10,137610.57,4,3,5,435,Loyal Customers,Nashik,Maharashtra,India
CUST02426,341,1,4136.58,3,1,1,311,Hibernating,Rajkot,Gujarat,India
CUST02427,9,29,138674.47,5,5,5,555,Champions,Madurai,Tamil Nadu,India
CUST02428,441,3,1056.26,2,1,1,211,Hibernating,Panipat,Haryana,India
CUST02429,126,8,52233.09,4,3,4,434,Loyal Customers,Ahmedabad,Gujarat,India
CUST02430,401,1,1051.24,2,1,1,211,Hibernating,New Delhi,Delhi,India
CUST02431,205,8,22070.239999999998,3,3,2,332,Need Attention,Hyderabad,Telangana,India
CUST02432,476,2,8927.279999999999,2,1,2,212,Hibernating,Durgapur,West Bengal,India
CUST02433,458,2,6165.77,2,1,1,211,Hibernating,Rajkot,Gujarat,India
CUST02434,30,6,34491.64,4,2,3,423,New Customers,Thiruvananthapuram,Kerala,India
CUST02435,578,5,9010.73,1,2,2,122,Lost,Udaipur,Rajasthan,India
CUST02436,463,7,58341.899999999994,2,3,4,234,Hibernating,Bengaluru,Karnataka,India
CUST02437,45,14,30877.31,4,4,3,443,Loyal Customers,Mumbai,Maharashtra,India
CUST02438,353,15,205673.03999999998,3,4,5,345,Loyal Customers,Varanasi,Uttar Pradesh,India
CUST02439,562,3,16209.48,1,1,2,112,Lost,New Delhi,Delhi,India
CUST02440,3,17,110545.29,5,4,4,544,Champions,Thiruvananthapuram,Kerala,India
CUST02441,196,12,44572.58,3,4,3,343,Loyal Customers,Warangal,Telangana,India
CUST02442,589,3,8402.46,1,1,2,112,Lost,Gurgaon,Haryana,India
CUST02443,520,5,6573.799999999999,1,2,1,121,Lost,Kolkata,West Bengal,India
CUST02444,540,2,13392.21,1,1,2,112,Lost,Chennai,Tamil Nadu,India
CUST02445,40,11,66975.44,4,4,4,444,Champions,Faridabad,Haryana,India
CUST02446,71,11,24536.89,4,4,3,443,Loyal Customers,Chandigarh,Punjab,India
CUST02447,7,20,60690.880000000005,5,5,4,554,Champions,Coimbatore,Tamil Nadu,India
CUST02448,5,18,295564.33,5,5,5,555,Champions,Nagpur,Maharashtra,India
CUST02449,1,34,227655.77,5,5,5,555,Champions,Panipat,Haryana,India
CUST02450,22,12,42153.58,4,4,3,443,Loyal Customers,Salem,Tamil Nadu,India
CUST02451,148,5,6618.96,3,2,1,321,Hibernating,Chandigarh,Punjab,India
CUST02452,624,1,1808.31,1,1,1,111,Lost,Kanpur,Uttar Pradesh,India
CUST02453,198,6,12163.44,3,2,2,322,Need Attention,Kozhikode,Kerala,India
CUST02454,201,17,190019.97,3,4,5,345,Loyal Customers,New Delhi,Delhi,India
CUST02455,371,3,22917.64,2,1,2,212,Hibernating,Surat,Gujarat,India
CUST02456,8,37,230043.55000000002,5,5,5,555,Champions,Surat,Gujarat,India
CUST02457,60,8,29753.67,4,3,3,433,Loyal Customers,Kozhikode,Kerala,India
CUST02458,226,5,25383.4,3,2,3,323,Need Attention,Kozhikode,Kerala,India
CUST02459,312,14,25959.46,3,4,3,343,Loyal Customers,Hyderabad,Telangana,India
CUST02460,58,8,16778.05,4,3,2,432,Need Attention,Warangal,Telangana,India
CUST02461,617,2,5044.65,1,1,1,111,Lost,Varanasi,Uttar Pradesh,India
CUST02462,599,1,3592.29,1,1,1,111,Lost,Lucknow,Uttar Pradesh,India
CUST02463,487,5,16961.05,1,2,2,122,Lost,Rajkot,Gujarat,India
CUST02464,281,6,77733.21,3,2,4,324,Need Attention,Kolkata,West Bengal,India
CUST02465,427,6,26532.61,2,2,3,223,Hibernating,Kolkata,West Bengal,India
CUST02466,190,15,46700.5,3,4,3,343,Loyal Customers,Gurgaon,Haryana,India
CUST02467,60,13,76246.54,4,4,4,444,Champions,Coimbatore,Tamil Nadu,India
CUST02468,3,54,314076.38,5,5,5,555,Champions,Ahmedabad,Gujarat,India
CUST02469,21,10,32543.86,4,3,3,433,Loyal Customers,Bikaner,Rajasthan,India
CUST02470,302,7,11576.35,3,3,2,332,Need Attention,Thiruvananthapuram,Kerala,India
CUST02471,2,8,10312.41,5,3,2,532,Need Attention,Delhi,Delhi,India
CUST02472,494,1,2692.06,1,1,1,111,Lost,Nagpur,Maharashtra,India
CUST02473,337,1,1672.81,3,1,1,311,Hibernating,Delhi,Delhi,India
CUST02474,201,6,19974.809999999998,3,2,2,322,Need Attention,Jaipur,Rajasthan,India
CUST02475,650,8,11902.6,1,3,2,132,Hibernating,Nashik,Maharashtra,India
CUST02476,637,1,4597.08,1,1,1,111,Lost,New Delhi,Delhi,India
CUST02477,7,28,80733.39,5,5,4,554,Champions,Nagpur,Maharashtra,India
CUST02478,429,4,6897.969999999999,2,2,1,221,Hibernating,Hyderabad,Telangana,India
CUST02479,9,24,107978.92,5,5,4,554,Champions,Thane,Maharashtra,India
CUST02480,350,9,104081.26,3,3,4,334,Loyal Customers,Warangal,Telangana,India
CUST02481,161,9,140731.43,3,3,5,335,Loyal Customers,Hyderabad,Telangana,India
CUST02482,661,1,411.38,1,1,1,111,Lost,Ludhiana,Punjab,India
CUST02483,216,3,43342.47,3,1,3,313,Hibernating,Bikaner,Rajasthan,India
CUST02484,6,29,89070.59,5,5,4,554,Champions,Delhi,Delhi,India
CUST02485,80,14,165177.41999999998,4,4,5,445,Champions,Agra,Uttar Pradesh,India
CUST02486,718,2,2898.9100000000003,1,1,1,111,Lost,New Delhi,Delhi,India
CUST02487,192,5,12578.390000000001,3,2,2,322,Need Attention,Gurgaon,Haryana,India
CUST02488,327,1,1225.46,3,1,1,311,Hibernating,Ludhiana,Punjab,India
CUST02489,526,4,8307.93,1,2,2,122,Lost,Howrah,West Bengal,India
CUST02490,350,14,123004.72,3,4,5,345,Loyal Customers,Amritsar,Punjab,India
CUST02491,178,16,111208.97000000002,3,4,4,344,Loyal Customers,Bengaluru,Karnataka,India
CUST02492,217,14,125521.03,3,4,5,345,Loyal Customers,Rajkot,Gujarat,India
CUST02493,567,7,136172.57,1,3,5,135,Hibernating,Howrah,West Bengal,India
CUST02494,156,10,28054.59,3,3,3,333,Loyal Customers,Mysuru,Karnataka,India
CUST02495,597,5,21184.6,1,2,2,122,Lost,Amritsar,Punjab,India
CUST02496,28,9,21072.13,4,3,2,432,Need Attention,Thane,Maharashtra,India
CUST02497,354,5,25600.58,3,2,3,323,Need Attention,Kochi,Kerala,India
CUST02498,728,2,7371.5599999999995,1,1,1,111,Lost,Noida,Uttar Pradesh,India
CUST02499,703,1,13035.19,1,1,2,112,Lost,Kolkata,West Bengal,India
CUST02500,46,7,60537.310000000005,4,3,4,434,Loyal Customers,Chennai,Tamil Nadu,India
